TIME	LG1	AP2	MB1	MB2	MB3
20181103-161129	18.19	30.29	57.75	60.81	59.50
20181103-161134	18.19	30.29	57.75	60.92	59.63
20181103-161139	19.16	43.43	57.93	60.95	59.79
20181103-161144	27.17	44.57	57.96	61.08	59.82
20181103-161149	30.22	44.58	57.97	61.10	59.90
20181103-161154	30.30	44.59	57.97	61.18	60.05
20181103-161159	30.83	44.60	57.96	61.18	60.08
20181103-161204	33.28	44.65	57.96	61.26	60.18
20181103-161209	33.28	44.65	57.97	61.28	60.24
20181103-161214	37.98	44.65	57.99	61.37	60.32
20181103-161219	44.45	44.65	58.12	61.42	60.36
20181103-161224	44.45	44.73	58.12	61.45	60.40
20181103-161229	44.45	44.73	58.12	61.53	60.46
20181103-161234	44.45	44.79	58.11	61.58	60.56
20181103-161239	47.02	44.87	58.13	61.60	60.56
20181103-161244	47.01	44.90	58.12	61.69	60.61
20181103-161249	47.01	44.92	58.12	61.68	60.65
20181103-161254	47.01	44.92	58.14	61.79	60.66
20181103-161259	46.54	44.93	58.19	61.82	60.70
20181103-161304	11.89	44.93	58.19	61.86	60.77
20181103-161309	11.89	45.01	58.19	61.86	60.77
20181103-161314	11.89	44.93	58.19	61.86	60.77
20181103-161319	11.89	44.93	58.18	61.85	60.80
20181103-161324	11.90	9.17	58.19	61.85	60.80
20181103-161329	11.89	9.17	58.19	61.86	60.79
20181103-161334	11.89	9.16	58.18	61.85	60.78
20181103-161339	11.90	10.69	58.19	61.86	60.80
20181103-161344	11.89	14.98	58.18	61.90	60.79
20181103-161349	11.90	16.47	58.18	61.90	60.79
20181103-161354	11.90	16.47	58.18	61.91	60.79
20181103-161359	11.89	21.02	58.18	61.90	60.80
20181103-161404	11.90	24.20	58.18	61.91	60.83
20181103-161409	11.89	29.31	58.18	61.91	60.86
20181103-161414	11.89	31.36	58.19	61.92	60.96
20181103-161419	11.89	31.35	58.19	61.92	61.01
20181103-161424	16.45	39.36	58.19	61.91	61.04
20181103-161429	17.72	39.47	58.31	62.18	61.06
20181103-161434	17.72	39.57	58.36	62.23	61.12
20181103-161439	18.90	39.67	58.36	62.23	61.19
20181103-161444	25.13	39.71	58.36	62.29	61.53
20181103-161449	25.13	39.76	58.35	62.32	61.24
20181103-161454	42.37	39.95	58.35	62.37	61.36
20181103-161459	46.83	39.95	58.36	62.40	61.38
20181103-161504	46.87	40.07	58.46	62.46	61.43
20181103-161509	46.76	40.22	58.46	62.48	61.52
20181103-161514	46.76	40.25	58.45	62.56	61.55
20181103-161519	46.76	40.43	58.56	62.61	61.58
20181103-161524	46.77	40.48	58.61	63.00	61.70
20181103-161529	46.77	40.59	58.66	62.70	61.78
20181103-161534	46.76	40.90	58.71	62.71	61.84
20181103-161539	46.76	41.04	58.77	62.80	61.92
20181103-161544	46.75	41.11	58.80	62.87	61.97
20181103-161549	46.76	41.16	58.83	62.91	62.04
20181103-161554	46.76	41.19	58.90	62.94	62.08
20181103-161559	46.69	41.40	58.95	62.93	62.17
20181103-161604	46.69	41.45	59.01	63.01	62.23
20181103-161609	46.75	41.50	59.06	63.09	62.29
20181103-161614	46.33	41.61	59.05	63.14	62.34
20181103-161619	46.29	41.62	59.04	63.13	62.36
20181103-161624	11.96	41.62	59.04	63.13	62.39
20181103-161629	11.97	41.62	59.04	63.12	62.41
20181103-161634	11.97	41.63	59.04	63.13	62.41
20181103-161639	11.95	41.62	59.04	63.12	62.41
20181103-161644	11.96	41.63	59.04	63.13	62.42
20181103-161649	11.97	47.55	59.03	63.12	62.42
20181103-161654	11.95	47.54	59.04	63.13	62.45
20181103-161659	11.96	47.54	59.04	63.21	62.46
20181103-161704	11.97	47.54	59.04	63.21	62.48
20181103-161709	11.97	47.54	59.04	63.21	62.47
20181103-161714	11.97	47.54	59.04	63.21	62.48
20181103-161719	11.97	47.54	59.03	63.21	62.50
20181103-161724	11.97	47.56	59.04	63.21	62.53
20181103-161729	11.97	47.57	59.03	63.20	62.53
20181103-161734	11.97	47.57	59.04	63.20	62.54
20181103-161739	11.96	47.57	59.04	63.20	62.54
20181103-161744	11.96	9.17	59.03	63.21	62.57
20181103-161749	11.96	13.17	59.04	63.20	62.57
20181103-161754	11.96	16.11	59.03	63.21	62.56
20181103-161759	11.96	16.38	59.04	63.21	62.55
20181103-161804	16.57	17.92	59.03	63.21	62.57
20181103-161809	18.95	26.14	59.37	63.50	62.59
20181103-161814	19.54	28.59	59.57	63.51	62.70
20181103-161819	19.87	28.53	59.51	63.49	62.88
20181103-161824	19.96	28.51	59.52	63.62	62.98
20181103-161829	19.96	28.61	59.55	63.64	63.03
20181103-161834	26.41	28.68	59.58	63.65	63.07
20181103-161839	31.63	28.77	59.60	63.69	63.13
20181103-161844	39.19	28.96	59.62	63.74	63.16
20181103-161849	39.21	29.11	59.71	63.79	63.24
20181103-161854	39.25	29.12	59.76	63.82	63.27
20181103-161859	41.20	29.23	59.86	63.85	63.29
20181103-161904	48.78	29.43	59.91	63.86	63.36
20181103-161909	48.78	29.57	59.95	63.90	63.39
20181103-161914	48.75	29.59	59.97	63.96	63.45
20181103-161919	48.76	29.73	60.02	64.01	63.51
20181103-161924	48.77	29.90	60.07	64.03	63.53
20181103-161929	48.76	30.02	60.18	64.05	63.58
20181103-161934	48.76	30.02	60.25	64.06	63.66
20181103-161939	48.75	30.24	60.28	64.12	63.67
20181103-161944	48.76	30.33	60.31	64.14	63.75
20181103-161949	48.68	30.38	60.33	64.17	63.79
20181103-161954	48.13	30.37	60.34	64.20	63.79
20181103-161959	47.70	30.39	60.48	64.26	63.83
20181103-162004	47.37	31.81	60.65	64.37	63.92
20181103-162009	47.37	33.82	60.65	64.37	64.06
20181103-162014	11.91	33.84	60.65	64.37	64.04
20181103-162019	11.92	37.38	60.65	64.37	64.05
20181103-162024	11.92	37.37	60.65	64.37	64.05
20181103-162029	11.92	41.47	60.65	64.36	64.06
20181103-162034	11.90	47.42	60.65	64.37	64.06
20181103-162039	11.90	47.41	60.65	64.37	64.06
20181103-162044	11.91	47.41	60.65	64.37	64.05
20181103-162049	11.92	47.41	60.64	64.37	64.04
20181103-162054	11.92	47.41	60.65	64.37	64.04
20181103-162059	11.92	47.42	60.65	64.37	64.05
20181103-162104	11.92	47.42	60.65	64.37	64.05
20181103-162109	11.92	47.45	60.65	64.37	64.04
20181103-162114	17.71	47.44	60.65	64.36	64.06
20181103-162119	20.19	47.44	60.65	64.38	64.08
20181103-162124	21.15	47.48	60.86	64.51	64.31
20181103-162129	21.45	47.49	60.89	64.56	64.42
20181103-162134	21.74	47.49	60.88	64.61	64.49
20181103-162139	21.74	47.82	60.92	64.69	64.50
20181103-162144	21.74	48.00	60.95	64.70	64.52
20181103-162149	28.55	48.00	60.99	64.73	64.55
20181103-162154	31.86	48.18	61.02	64.78	64.64
20181103-162159	34.03	48.18	61.06	64.81	64.68
20181103-162204	34.04	48.31	61.09	64.84	64.71
20181103-162209	34.04	48.33	61.12	64.85	64.72
20181103-162214	49.61	48.49	61.16	64.85	64.82
20181103-162219	64.88	48.57	61.24	64.95	64.88
20181103-162224	64.88	48.57	61.30	65.01	64.90
20181103-162229	64.89	48.77	61.35	65.02	64.91
20181103-162234	64.90	48.84	61.36	65.03	64.97
20181103-162239	64.89	48.94	61.36	65.06	65.05
20181103-162244	64.90	49.03	61.48	65.11	65.09
20181103-162249	64.89	49.11	61.51	65.15	65.10
20181103-162254	64.89	49.27	61.54	65.17	65.10
20181103-162259	64.85	49.26	61.55	65.19	65.21
20181103-162304	64.33	49.46	61.57	65.23	65.27
20181103-162309	63.83	49.46	61.65	65.28	65.29
20181103-162314	11.91	49.46	61.68	65.33	65.34
20181103-162319	11.91	49.46	61.67	65.33	65.56
20181103-162324	11.91	49.46	61.67	65.34	65.55
20181103-162329	11.91	49.46	61.67	65.34	65.55
20181103-162334	11.91	49.46	61.67	65.33	65.54
20181103-162339	11.90	49.48	61.67	65.34	65.54
20181103-162344	11.91	49.49	61.67	65.34	65.55
20181103-162349	11.91	49.48	61.88	65.34	65.54
20181103-162354	11.90	49.49	61.88	65.33	65.55
20181103-162359	11.90	49.49	61.88	65.33	65.56
20181103-162404	11.91	49.48	61.88	65.33	65.57
20181103-162409	11.91	49.51	61.89	65.33	65.56
20181103-162414	11.92	49.51	61.88	65.33	65.54
20181103-162419	11.91	49.52	61.88	65.34	65.56
20181103-162424	11.91	49.53	61.88	65.33	65.57
20181103-162429	15.25	49.54	61.89	65.33	65.57
20181103-162434	20.15	49.54	61.89	65.34	65.57
20181103-162439	20.98	49.59	62.13	65.48	65.58
20181103-162444	21.40	49.58	62.13	65.53	65.87
20181103-162449	21.67	49.60	62.53	65.54	65.97
20181103-162454	21.60	49.61	62.20	65.57	66.02
20181103-162459	21.61	49.82	62.22	65.59	66.01
20181103-162504	24.77	49.94	62.24	65.63	66.03
20181103-162509	40.33	50.02	62.31	65.67	66.11
20181103-162514	56.73	50.10	62.37	65.70	66.17
20181103-162519	64.78	50.22	62.39	65.72	66.19
20181103-162524	64.81	50.25	62.40	65.78	66.19
20181103-162529	64.81	50.42	62.42	65.82	66.28
20181103-162534	64.81	50.53	62.49	65.84	66.35
20181103-162539	64.82	50.52	62.55	65.85	66.37
20181103-162544	64.82	50.71	62.57	65.88	66.38
20181103-162549	64.82	50.84	62.59	65.93	66.42
20181103-162554	64.83	50.85	62.61	65.97	66.53
20181103-162559	64.82	51.02	62.66	65.99	66.58
20181103-162604	64.83	51.18	62.73	66.01	66.58
20181103-162609	64.82	51.26	62.76	66.05	66.61
20181103-162614	64.83	51.30	62.78	66.11	66.69
20181103-162619	64.30	51.40	62.81	66.13	66.79
20181103-162624	63.83	51.41	62.90	66.28	66.80
20181103-162629	63.47	51.42	63.10	66.32	66.92
20181103-162634	11.91	51.42	63.10	66.31	67.16
20181103-162639	11.90	51.41	63.10	66.31	67.90
20181103-162644	11.91	51.41	63.11	66.31	67.90
20181103-162649	11.91	51.42	63.10	66.31	67.90
20181103-162654	11.91	51.42	63.10	66.32	67.89
20181103-162659	11.91	9.17	63.10	66.31	67.89
20181103-162704	11.91	11.56	63.10	66.31	67.90
20181103-162709	11.91	14.94	63.11	66.32	67.90
20181103-162714	11.91	16.46	63.11	66.32	67.89
20181103-162719	11.91	16.40	63.10	66.31	67.90
20181103-162724	11.92	20.26	63.11	66.32	67.89
20181103-162729	11.92	25.67	63.12	66.31	67.89
20181103-162734	11.92	27.54	63.12	66.31	67.89
20181103-162739	11.91	32.36	63.12	66.31	67.89
20181103-162744	11.90	32.37	63.12	66.32	67.89
20181103-162749	11.91	37.95	63.12	66.31	68.23
20181103-162754	11.90	39.62	63.11	66.31	67.89
20181103-162759	18.47	39.65	63.12	66.31	67.90
20181103-162804	19.33	39.75	63.39	66.38	67.90
20181103-162809	19.62	39.84	63.41	66.49	67.91
20181103-162814	19.74	39.91	63.49	66.53	67.90
20181103-162819	19.73	39.93	63.62	66.58	67.90
20181103-162824	19.73	39.93	63.65	66.80	67.90
20181103-162829	19.73	39.94	63.77	66.80	67.89
20181103-162834	19.73	39.93	63.91	66.98	67.89
20181103-162839	19.83	39.94	63.93	67.04	67.88
20181103-162844	23.20	39.94	63.99	67.15	67.88
20181103-162849	31.45	39.94	64.10	67.27	67.87
20181103-162854	39.68	39.94	64.20	67.31	67.87
20181103-162859	40.12	39.95	64.22	67.47	67.88
20181103-162904	40.12	39.97	64.23	67.47	67.87
20181103-162909	40.43	40.10	64.30	67.63	67.87
20181103-162914	48.62	40.18	64.37	67.71	67.87
20181103-162919	56.87	45.88	64.40	67.71	67.87
20181103-162924	62.86	45.90	64.42	67.86	67.87
20181103-162929	62.87	45.89	64.50	67.86	67.86
20181103-162934	62.88	46.02	64.52	68.01	67.87
20181103-162939	62.87	46.16	64.58	68.14	67.86
20181103-162944	62.45	46.17	64.75	68.30	67.87
20181103-162949	11.91	46.17	64.75	68.30	67.88
20181103-162954	11.91	46.18	64.75	68.30	67.87
20181103-162959	11.91	46.17	64.77	68.29	67.87
20181103-163004	11.91	46.17	64.76	68.30	67.87
20181103-163009	11.91	46.17	64.76	68.30	67.86
20181103-163014	11.91	46.17	64.77	68.29	67.87
20181103-163019	11.92	46.17	64.77	68.30	67.87
20181103-163024	11.90	46.17	64.77	68.29	67.87
20181103-163029	11.91	46.17	64.77	68.28	67.86
20181103-163034	11.93	46.17	64.77	68.28	67.87
20181103-163039	11.92	46.17	64.76	68.28	67.87
20181103-163044	11.93	46.17	64.76	68.29	67.86
20181103-163049	11.92	46.17	64.76	68.29	67.87
20181103-163054	11.92	46.17	64.75	68.29	67.86
20181103-163059	11.92	46.17	64.76	68.29	67.86
20181103-163104	11.93	46.18	64.76	68.29	67.87
20181103-163109	11.93	46.17	64.77	68.30	67.87
20181103-163114	18.80	46.17	64.77	68.31	67.87
20181103-163119	19.73	46.17	64.93	68.56	67.87
20181103-163124	19.74	46.17	64.98	68.56	67.87
20181103-163129	19.75	46.39	65.00	68.59	67.86
20181103-163134	19.75	46.75	65.07	68.62	67.86
20181103-163139	19.74	47.04	65.11	68.64	67.86
20181103-163144	19.74	47.17	65.16	68.64	67.84
20181103-163149	19.75	47.33	65.22	68.64	67.86
20181103-163154	19.94	48.78	65.25	68.71	67.86
20181103-163159	24.28	50.48	65.31	68.76	67.85
20181103-163204	32.41	52.11	65.35	68.80	67.85
20181103-163209	32.41	53.29	65.42	68.83	67.86
20181103-163214	32.82	54.40	65.52	68.83	67.85
20181103-163219	41.13	54.56	65.59	68.84	67.84
20181103-163224	49.38	54.72	65.61	68.87	67.84
20181103-163229	57.63	55.22	65.67	69.29	67.85
20181103-163234	62.94	55.97	65.67	69.03	67.84
20181103-163239	62.95	56.69	65.72	69.07	67.84
20181103-163244	62.95	58.07	65.77	69.09	67.84
20181103-163249	62.95	59.82	65.82	69.12	67.83
20181103-163254	62.82	61.54	65.86	69.12	67.81
20181103-163259	62.46	63.25	65.90	69.13	67.81
20181103-163304	62.23	63.48	65.91	70.01	67.83
20181103-163309	62.23	63.48	65.91	70.01	67.81
20181103-163314	11.93	63.48	65.91	70.01	67.80
20181103-163319	11.93	63.48	65.91	70.01	67.80
20181103-163324	11.93	63.48	65.90	70.01	67.81
20181103-163329	11.93	63.48	65.91	70.01	67.80
20181103-163334	11.93	63.49	65.91	70.00	67.79
20181103-163339	11.93	63.48	65.91	70.00	67.80
20181103-163344	11.94	63.49	65.91	70.00	67.80
20181103-163349	11.93	63.49	65.91	70.01	67.80
20181103-163354	11.93	63.48	65.91	70.01	67.80
20181103-163359	11.93	63.48	65.91	70.01	67.81
20181103-163404	11.93	63.48	65.93	70.01	67.80
20181103-163409	11.93	63.48	66.00	70.01	67.80
20181103-163414	11.93	63.48	66.00	70.00	67.80
20181103-163419	11.93	63.48	65.94	70.01	67.81
20181103-163424	11.94	63.48	65.94	70.01	67.81
20181103-163429	11.93	10.87	65.94	70.01	67.80
20181103-163434	11.93	13.79	65.94	70.01	67.81
20181103-163439	11.92	16.36	65.93	70.00	67.81
20181103-163444	11.93	16.26	65.93	70.01	67.80
20181103-163449	18.22	19.74	66.01	70.01	67.80
20181103-163454	19.45	25.60	66.13	70.01	67.79
20181103-163459	19.67	32.11	66.25	70.02	67.81
20181103-163504	19.62	32.13	66.28	70.02	67.81
20181103-163509	19.71	32.21	66.34	70.02	67.80
20181103-163514	19.70	32.26	66.35	70.01	67.79
20181103-163519	19.71	32.37	66.40	70.01	67.80
20181103-163524	19.72	32.37	66.42	70.01	67.79
20181103-163529	19.72	32.39	66.48	70.01	67.79
20181103-163534	19.90	32.61	66.53	70.00	67.80
20181103-163539	24.64	32.62	66.57	70.01	67.79
20181103-163544	26.84	32.77	66.60	70.00	67.77
20181103-163549	27.30	32.91	66.64	70.00	67.78
20181103-163554	31.89	32.96	66.67	70.00	67.78
20181103-163559	40.00	33.13	66.70	70.00	67.77
20181103-163604	41.32	33.13	66.73	70.00	67.77
20181103-163609	41.32	33.20	66.77	70.00	67.77
20181103-163614	41.32	33.39	66.82	70.00	67.75
20181103-163619	47.25	33.47	66.86	70.00	67.74
20181103-163624	48.71	33.62	66.89	70.00	67.73
20181103-163629	48.72	33.62	66.93	69.98	67.73
20181103-163634	48.46	33.63	66.97	69.99	67.71
20181103-163639	48.04	33.78	67.03	69.98	67.73
20181103-163644	48.04	33.78	67.05	69.98	67.73
20181103-163649	11.93	42.50	67.06	69.98	67.71
20181103-163654	11.93	47.11	67.05	69.97	67.70
20181103-163659	11.93	47.11	67.06	69.97	67.70
20181103-163704	11.93	47.11	67.05	69.98	67.72
20181103-163709	11.93	47.12	67.05	69.98	67.71
20181103-163714	11.93	47.12	67.06	69.98	67.71
20181103-163719	11.93	47.11	67.06	69.97	67.71
20181103-163724	11.94	47.12	67.06	69.97	67.71
20181103-163729	11.93	47.11	67.06	69.97	67.70
20181103-163734	11.93	47.11	67.06	69.97	67.71
20181103-163739	11.93	9.17	67.06	69.97	67.71
20181103-163744	11.93	10.90	67.06	69.96	67.70
20181103-163749	11.94	15.62	67.06	69.99	67.71
20181103-163754	11.94	16.41	67.05	70.00	67.70
20181103-163759	11.94	17.25	67.06	70.01	67.71
20181103-163804	11.94	21.26	67.05	70.01	67.72
20181103-163809	11.94	25.51	67.06	70.01	67.72
20181103-163814	11.93	28.44	67.06	70.01	67.72
20181103-163819	11.93	31.66	67.06	70.02	67.71
20181103-163824	11.93	31.66	67.06	70.02	67.72
20181103-163829	11.93	39.53	67.05	70.01	67.73
20181103-163834	11.94	39.56	67.06	70.00	67.72
20181103-163839	11.93	39.56	67.06	70.00	67.72
20181103-163844	13.70	42.72	67.06	70.01	67.73
20181103-163849	19.97	45.17	67.10	70.00	67.73
20181103-163854	20.81	45.42	67.26	70.02	67.71
20181103-163859	21.23	45.34	67.38	70.04	67.72
20181103-163904	21.54	46.47	67.40	70.02	67.72
20181103-163909	21.63	47.92	67.41	70.03	67.73
20181103-163914	22.96	50.07	67.47	70.02	67.72
20181103-163919	29.23	52.05	67.60	65.90	67.69
20181103-163924	36.33	52.45	67.65	65.91	67.80
20181103-163929	36.44	52.45	67.69	65.97	67.81
20181103-163934	36.47	52.46	67.72	65.97	67.81
20181103-163939	36.47	52.55	67.76	66.02	67.79
20181103-163944	45.10	52.72	67.79	66.02	67.80
20181103-163949	61.38	52.89	67.84	66.08	67.79
20181103-163954	64.71	52.88	67.84	66.08	67.78
20181103-163959	64.73	52.89	67.90	66.11	67.78
20181103-164004	64.73	53.11	67.93	66.11	67.80
20181103-164009	64.74	53.12	67.95	66.14	67.79
20181103-164014	64.73	53.18	67.97	66.15	67.78
20181103-164019	64.73	53.33	68.77	66.19	67.78
20181103-164024	64.73	53.45	68.78	66.17	67.76
20181103-164029	64.74	53.46	68.79	66.18	67.73
20181103-164034	64.19	53.59	68.77	66.17	67.73
20181103-164039	63.69	53.59	68.76	66.17	67.73
20181103-164044	63.35	53.60	68.75	66.16	67.73
20181103-164049	11.94	53.61	68.74	66.16	67.72
20181103-164054	11.94	53.60	68.75	66.16	67.71
20181103-164059	11.93	53.60	68.75	66.16	67.73
20181103-164104	11.93	53.61	68.75	66.16	67.74
20181103-164109	11.93	53.61	68.75	66.16	67.72
20181103-164114	11.93	53.60	68.75	66.16	67.74
20181103-164119	11.93	53.79	68.74	66.16	67.73
20181103-164124	11.91	53.79	68.74	66.16	67.73
20181103-164129	11.91	53.78	68.75	66.16	67.72
20181103-164134	11.91	53.78	68.75	66.15	67.77
20181103-164139	11.90	53.79	68.75	66.15	67.77
20181103-164144	11.90	53.78	68.75	66.15	67.77
20181103-164149	11.91	53.78	68.75	66.98	67.78
20181103-164154	11.90	53.79	68.83	66.13	67.78
20181103-164159	11.90	53.79	68.83	66.12	67.77
20181103-164204	11.91	53.79	68.83	66.13	67.77
20181103-164209	11.90	53.79	68.83	66.12	67.79
20181103-164214	11.90	53.78	68.83	66.12	67.78
20181103-164219	11.91	9.13	68.83	66.12	67.79
20181103-164224	11.91	12.31	68.83	66.12	67.78
20181103-164229	11.91	14.40	68.83	66.12	67.78
20181103-164234	17.76	16.36	68.83	66.11	67.78
20181103-164239	20.20	16.62	68.83	66.14	67.78
20181103-164244	21.03	23.72	68.84	66.15	67.79
20181103-164249	21.45	27.03	68.84	66.15	67.80
20181103-164254	21.61	27.30	69.17	66.15	67.78
20181103-164259	21.59	28.02	68.84	66.15	67.79
20181103-164304	21.82	29.30	68.83	66.17	67.79
20181103-164309	32.22	31.09	68.84	66.17	67.78
20181103-164314	42.45	32.67	68.83	12.21	67.76
20181103-164319	49.58	33.95	68.91	12.20	67.79
20181103-164324	54.32	35.16	68.94	12.20	67.84
20181103-164329	54.45	36.94	68.98	12.21	68.01
20181103-164334	54.50	37.55	68.97	12.19	68.14
20181103-164339	54.50	37.56	68.97	12.20	68.15
20181103-164344	54.51	37.56	68.96	12.20	68.05
20181103-164349	54.50	37.55	68.96	12.19	68.06
20181103-164354	54.50	39.67	68.97	12.20	68.05
20181103-164359	54.50	43.57	68.96	12.20	68.09
20181103-164404	54.50	43.59	68.96	12.20	68.12
20181103-164409	54.49	45.89	68.96	12.19	68.14
20181103-164414	54.50	45.94	68.96	12.20	68.17
20181103-164419	54.54	46.24	68.94	12.20	68.21
20181103-164424	54.37	46.24	68.95	12.20	68.21
20181103-164429	54.13	49.67	68.95	12.20	68.26
20181103-164434	53.94	52.78	68.94	12.19	68.28
20181103-164439	53.93	56.16	68.95	12.20	68.31
20181103-164444	53.94	56.16	68.95	12.20	68.33
20181103-164449	53.94	56.17	68.94	12.20	68.33
20181103-164454	53.94	56.16	68.95	12.20	68.61
20181103-164459	53.93	56.17	68.94	12.20	68.36
20181103-164504	53.94	56.16	68.94	12.20	68.38
20181103-164509	53.94	56.16	68.94	12.19	68.38
20181103-164514	53.94	56.16	68.94	12.20	68.39
20181103-164519	53.94	56.16	68.94	12.20	68.38
20181103-164524	53.94	56.16	68.94	12.19	68.39
20181103-164529	53.94	56.17	68.94	12.20	68.39
20181103-164534	53.94	56.17	68.94	12.19	68.39
20181103-164539	53.93	56.16	68.93	12.19	68.39
20181103-164544	53.94	56.19	68.93	12.19	68.41
20181103-164549	53.93	56.19	68.94	12.20	68.40
20181103-164554	53.93	56.19	68.94	12.20	68.41
20181103-164559	53.93	56.18	68.93	12.20	68.37
20181103-164604	53.94	56.18	68.93	12.20	68.39
20181103-164609	53.93	56.19	68.94	12.20	68.40
20181103-164614	53.94	56.22	68.94	12.20	68.40
20181103-164619	53.94	56.22	68.93	12.19	68.40
20181103-164624	11.90	56.22	68.93	12.20	68.41
20181103-164629	11.90	56.22	68.93	12.20	68.39
20181103-164634	11.90	56.22	68.91	13.91	68.40
20181103-164639	11.91	56.23	68.93	17.93	68.45
20181103-164644	11.91	56.23	68.93	17.97	68.51
20181103-164649	11.91	56.26	68.93	17.99	68.51
20181103-164654	11.91	56.25	68.94	17.99	68.51
20181103-164659	11.91	56.25	68.94	17.99	68.51
20181103-164704	11.91	56.28	68.93	19.54	68.51
20181103-164709	11.91	56.28	68.94	23.29	68.53
20181103-164714	11.91	56.27	68.94	23.29	68.53
20181103-164719	11.90	56.28	68.94	28.56	68.52
20181103-164724	11.91	56.31	68.94	28.98	68.54
20181103-164729	11.91	56.31	68.94	28.99	68.55
20181103-164734	11.91	56.31	68.94	33.14	68.55
20181103-164739	11.91	56.33	68.94	35.02	68.55
20181103-164744	11.91	56.33	68.94	34.99	68.55
20181103-164749	11.91	56.33	68.94	34.92	68.58
20181103-164754	11.91	56.36	68.95	37.18	68.59
20181103-164759	11.91	56.36	68.94	37.57	68.58
20181103-164804	11.91	56.36	68.93	37.50	68.60
20181103-164809	11.91	56.38	68.93	37.51	68.60
20181103-164814	11.91	56.38	68.94	37.51	68.61
20181103-164819	11.91	56.38	68.94	38.59	68.62
20181103-164824	11.91	56.38	68.94	43.20	68.61
20181103-164829	11.90	56.41	68.94	46.95	68.60
20181103-164834	11.91	56.41	68.94	46.96	68.61
20181103-164839	11.90	56.41	68.94	46.96	68.61
20181103-164844	11.91	56.43	68.94	46.95	68.61
20181103-164849	11.91	56.43	68.95	46.92	68.63
20181103-164854	11.91	56.44	68.94	46.92	68.63
20181103-164859	11.91	56.43	68.93	46.92	68.62
20181103-164904	11.91	56.43	68.93	46.96	68.67
20181103-164909	11.91	56.44	68.94	46.96	68.69
20181103-164914	11.90	56.43	68.93	46.93	68.91
20181103-164919	11.91	56.44	68.93	46.93	68.79
20181103-164924	11.91	56.43	68.93	47.18	68.79
20181103-164929	11.91	56.44	68.94	47.13	68.79
20181103-164934	11.90	56.44	68.94	47.03	68.80
20181103-164939	11.91	56.43	68.95	47.04	68.81
20181103-164944	11.90	56.43	68.94	47.02	68.81
20181103-164949	11.91	56.43	68.94	49.07	68.82
20181103-164954	11.91	56.44	68.99	51.96	68.90
20181103-164959	11.91	56.43	68.99	51.97	69.02
20181103-165004	11.91	56.44	69.00	51.98	69.01
20181103-165009	11.96	56.43	69.00	51.97	69.02
20181103-165014	11.96	56.44	69.00	51.97	69.02
20181103-165019	11.96	56.43	69.00	51.98	69.03
20181103-165024	11.96	56.44	69.00	51.98	69.02
20181103-165029	11.97	56.44	69.00	51.97	69.03
20181103-165034	11.96	56.44	69.00	51.97	69.03
20181103-165039	11.96	56.43	69.00	51.97	69.03
20181103-165044	11.96	56.44	69.00	51.97	69.05
20181103-165049	11.95	56.44	69.00	51.97	69.05
20181103-165054	11.94	56.44	69.00	51.97	69.06
20181103-165059	11.95	56.43	68.99	51.97	69.04
20181103-165104	11.94	56.43	69.00	51.96	69.08
20181103-165109	11.94	56.43	69.00	51.97	69.08
20181103-165114	11.94	56.44	69.00	51.96	69.08
20181103-165119	11.95	56.44	68.99	51.97	69.08
20181103-165124	11.95	56.43	68.99	51.97	69.09
20181103-165129	11.95	56.43	69.00	51.97	69.12
20181103-165134	11.95	56.44	69.00	51.96	69.12
20181103-165139	11.95	56.43	69.00	51.96	69.13
20181103-165144	11.95	56.44	69.00	51.96	69.14
20181103-165149	11.95	56.44	69.00	51.97	69.16
20181103-165154	11.95	56.43	69.01	51.97	69.16
20181103-165159	11.95	56.43	69.00	51.97	69.18
20181103-165204	11.95	56.43	69.00	51.97	69.19
20181103-165209	11.95	56.44	69.00	51.97	69.21
20181103-165214	11.95	56.43	69.00	51.97	69.21
20181103-165219	11.95	56.43	68.99	51.98	69.20
20181103-165224	11.95	56.43	69.00	51.97	69.21
20181103-165229	11.94	56.44	69.00	51.97	69.20
20181103-165234	11.95	56.43	69.01	51.96	69.21
20181103-165239	11.95	56.43	69.01	51.96	69.22
20181103-165244	11.95	56.44	69.01	51.97	69.22
20181103-165249	11.95	56.44	69.01	51.97	69.22
20181103-165254	11.95	56.44	69.00	51.97	69.23
20181103-165259	11.95	56.44	69.00	51.97	69.24
20181103-165304	11.96	56.44	69.00	51.97	69.28
20181103-165309	11.96	56.43	69.00	51.97	69.27
20181103-165314	11.96	56.44	69.00	51.97	69.28
20181103-165319	11.96	56.44	69.00	51.97	69.27
20181103-165324	11.96	56.44	69.00	51.97	69.29
20181103-165329	11.96	56.43	69.03	52.03	69.30
20181103-165334	11.96	56.44	69.04	52.05	69.38
20181103-165339	11.95	56.44	69.04	52.05	69.40
20181103-165344	11.95	56.44	69.04	52.06	69.41
20181103-165349	11.96	56.44	69.04	52.05	69.42
20181103-165354	11.95	56.44	69.03	52.06	69.43
20181103-165359	11.96	56.44	69.02	52.05	69.43
20181103-165404	11.95	56.44	69.03	52.06	69.44
20181103-165409	11.96	56.44	69.04	52.06	69.44
20181103-165414	11.96	56.44	69.04	52.06	69.44
20181103-165419	11.96	56.44	69.03	52.05	69.44
20181103-165424	11.96	56.44	69.04	52.05	69.44
20181103-165429	11.96	56.44	69.04	52.05	69.43
